longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,households_per_capita
-118.09,33.9,36.0,1215.0,279.0,862,285,4,158700.0,0.3306264501160093
-118.09,33.9,33.0,3326.0,720.0,2533,689,3,176300.0,0.272009474930912
-118.09,33.89,27.0,3399.0,882.0,2465,811,3,166600.0,0.32900608519269775
-118.09,33.88,27.0,3119.0,635.0,1887,567,4,195300.0,0.3004769475357711
-118.09,33.85,19.0,8120.0,1371.0,5026,1345,6,286500.0,0.267608436132113
-118.09,33.84,27.0,1594.0,295.0,1061,320,5,217700.0,0.3016022620169651
-118.09,33.84,23.0,4412.0,910.0,2380,825,5,213100.0,0.34663865546218486
-118.09,33.83,36.0,2734.0,448.0,1308,441,6,227300.0,0.33715596330275227
-118.09,33.82,36.0,2219.0,393.0,1042,396,5,239800.0,0.3800383877159309
-118.09,33.81,36.0,1878.0,323.0,846,325,7,254400.0,0.38416075650118203
-118.09,33.81,36.0,1371.0,250.0,666,257,5,243300.0,0.3858858858858859
-118.09,33.8,36.0,1724.0,322.0,838,328,4,253900.0,0.3914081145584726
-118.09,33.79,36.0,4210.0,657.0,1911,631,6,247300.0,0.33019361590790164
-118.09,33.79,31.0,4231.0,617.0,1694,623,7,360100.0,0.3677685950413223
-118.09,33.78,26.0,2146.0,298.0,852,296,7,342700.0,0.3474178403755869
-118.09,33.77,27.0,2301.0,640.0,847,627,2,67500.0,0.7402597402597403
-118.09,33.77,26.0,5359.0,1508.0,1829,1393,2,61300.0,0.7616183706943686
-118.09,33.77,26.0,1388.0,409.0,515,392,2,62000.0,0.7611650485436893
-118.09,33.75,32.0,6239.0,974.0,2615,950,7,380000.0,0.3632887189292543
-118.09,33.74,44.0,1671.0,390.0,871,367,5,422200.0,0.4213547646383467
-118.09,33.71,19.0,1397.0,271.0,491,197,9,500001.0,0.40122199592668023
-118.09,33.7,13.0,4770.0,969.0,2261,972,6,295100.0,0.4298982750995135
-118.1,34.71,16.0,3914.0,819.0,1524,795,2,137500.0,0.5216535433070866
-118.1,34.7,5.0,10356.0,1647.0,4562,1427,5,141100.0,0.31280140289346775
-118.1,34.58,32.0,1489.0,306.0,774,267,3,103500.0,0.3449612403100775
-118.1,34.58,29.0,2843.0,603.0,1517,573,3,106900.0,0.37771918259723136
-118.1,34.57,7.0,20377.0,4335.0,11973,3933,3,138100.0,0.32848910047607116
-118.1,34.18,47.0,2168.0,352.0,902,361,6,300900.0,0.40022172949002216
-118.1,34.18,39.0,2321.0,336.0,880,339,8,450000.0,0.38522727272727275
-118.1,34.17,46.0,1774.0,315.0,753,330,5,279600.0,0.43824701195219123
-118.1,34.17,44.0,4505.0,894.0,2296,899,3,300500.0,0.3915505226480836
-118.1,34.15,32.0,978.0,227.0,543,211,3,199000.0,0.3885819521178637
-118.1,34.15,14.0,1442.0,369.0,782,343,3,177500.0,0.43861892583120204
-118.1,34.14,45.0,3066.0,659.0,1287,625,4,324400.0,0.48562548562548563
-118.1,34.13,44.0,1917.0,265.0,754,257,12,500001.0,0.34084880636604775
-118.1,34.12,50.0,1835.0,231.0,636,211,12,500001.0,0.33176100628930816
-118.1,34.12,49.0,3783.0,579.0,1601,539,6,500001.0,0.33666458463460336
-118.1,34.11,49.0,3367.0,523.0,1317,495,7,351400.0,0.37585421412300685
-118.1,34.1,52.0,1788.0,313.0,792,294,4,280000.0,0.3712121212121212
-118.1,34.1,34.0,2578.0,645.0,1628,617,2,210900.0,0.378992628992629
-118.1,34.1,29.0,1937.0,448.0,1352,433,4,234600.0,0.3202662721893491
-118.1,34.09,46.0,2822.0,525.0,1434,520,4,238300.0,0.36262203626220363
-118.1,34.09,44.0,2352.0,484.0,1517,463,4,258000.0,0.3052076466710613
-118.1,34.09,42.0,1460.0,289.0,829,273,5,227300.0,0.3293124246079614
-118.1,34.08,37.0,2894.0,659.0,1977,636,3,208100.0,0.3216995447647951
-118.1,34.08,24.0,4510.0,1296.0,3985,1240,3,204600.0,0.3111668757841907
-118.1,34.08,21.0,1349.0,352.0,1188,330,2,182100.0,0.2777777777777778
-118.1,34.07,36.0,3661.0,956.0,3816,931,3,185000.0,0.2439727463312369
-118.1,34.07,33.0,3437.0,1081.0,3817,1042,2,203700.0,0.2729892585800367
-118.1,34.07,29.0,1179.0,313.0,1255,308,3,176800.0,0.24541832669322708
-118.1,34.06,36.0,1463.0,369.0,1492,366,3,179200.0,0.2453083109919571
-118.1,34.06,31.0,2852.0,740.0,3100,725,3,178800.0,0.23387096774193547
-118.1,34.05,31.0,3559.0,734.0,2975,715,4,183300.0,0.24033613445378152
-118.1,34.05,26.0,1495.0,328.0,1296,304,3,152300.0,0.2345679012345679
-118.1,34.02,37.0,1022.0,232.0,653,238,3,189400.0,0.36447166921898927
-118.1,34.02,33.0,1143.0,172.0,508,174,5,279900.0,0.3425196850393701
-118.1,34.01,42.0,1436.0,298.0,1005,298,3,195800.0,0.2965174129353234
-118.1,34.01,23.0,1724.0,576.0,1336,542,1,183300.0,0.405688622754491
-118.1,34.0,32.0,2122.0,591.0,1929,539,3,169300.0,0.279419388284085
-118.1,33.99,36.0,1529.0,290.0,1271,287,4,175200.0,0.22580645161290322
-118.1,33.99,35.0,1326.0,272.0,933,267,3,162500.0,0.2861736334405145
-118.1,33.99,31.0,965.0,217.0,599,206,3,190300.0,0.34390651085141904
-118.1,33.98,34.0,1357.0,310.0,1042,287,3,156700.0,0.27543186180422263
-118.1,33.96,40.0,1743.0,328.0,981,291,4,173100.0,0.2966360856269113
-118.1,33.96,38.0,1657.0,335.0,1195,309,4,160100.0,0.2585774058577406
-118.1,33.96,36.0,2013.0,435.0,1476,475,4,192100.0,0.3218157181571816
-118.1,33.96,36.0,1184.0,240.0,946,232,4,162500.0,0.2452431289640592
-118.1,33.95,34.0,3635.0,781.0,2171,720,4,196900.0,0.3316444035006909
-118.1,33.95,27.0,1666.0,365.0,995,354,5,204300.0,0.35577889447236183
-118.1,33.94,34.0,1947.0,284.0,841,277,6,453600.0,0.32936979785969084
-118.1,33.94,33.0,639.0,129.0,460,118,3,189000.0,0.2565217391304348
-118.1,33.93,36.0,1124.0,217.0,707,234,4,174500.0,0.33097595473833097
-118.1,33.93,35.0,1622.0,302.0,845,284,5,186100.0,0.336094674556213
-118.1,33.93,33.0,1474.0,325.0,1205,335,3,166800.0,0.27800829875518673
-118.1,33.92,35.0,2017.0,383.0,1388,386,4,171600.0,0.2780979827089337
-118.1,33.91,40.0,513.0,100.0,399,99,5,167600.0,0.24812030075187969
-118.1,33.91,36.0,726.0,145.0,490,130,4,167600.0,0.2653061224489796
-118.1,33.91,36.0,1080.0,201.0,719,201,4,175800.0,0.2795549374130737
-118.1,33.91,35.0,1592.0,335.0,1238,320,5,165000.0,0.25848142164781907
-118.1,33.9,43.0,1237.0,243.0,776,246,4,166000.0,0.3170103092783505
-118.1,33.9,40.0,1880.0,377.0,1229,378,4,174600.0,0.3075671277461351
-118.1,33.9,37.0,796.0,175.0,740,183,4,156400.0,0.2472972972972973
-118.1,33.9,37.0,1061.0,202.0,768,206,5,161900.0,0.2682291666666667
-118.1,33.9,35.0,1151.0,248.0,809,246,5,160000.0,0.30407911001236093
-118.1,33.89,36.0,769.0,142.0,498,137,5,182100.0,0.2751004016064257
-118.1,33.89,35.0,994.0,203.0,602,185,4,178000.0,0.3073089700996678
-118.1,33.89,34.0,2242.0,436.0,1483,443,4,185600.0,0.29871881321645316
-118.1,33.88,18.0,8046.0,1221.0,4276,1228,7,319600.0,0.2871842843779233
-118.1,33.86,21.0,3052.0,624.0,1588,568,4,268100.0,0.35768261964735515
-118.1,33.85,36.0,1473.0,253.0,713,257,6,228000.0,0.36044880785413747
-118.1,33.85,28.0,2825.0,470.0,1352,469,5,242000.0,0.3468934911242604
-118.1,33.85,19.0,993.0,174.0,572,175,6,277600.0,0.30594405594405594
-118.1,33.84,36.0,690.0,109.0,316,104,4,209100.0,0.3291139240506329
-118.1,33.84,36.0,1915.0,316.0,850,319,5,225800.0,0.37529411764705883
-118.1,33.84,36.0,1557.0,270.0,697,251,5,219600.0,0.3601147776183644
-118.1,33.84,35.0,1790.0,269.0,924,263,5,226200.0,0.2846320346320346
-118.1,33.83,37.0,2059.0,349.0,825,334,4,225200.0,0.40484848484848485
-118.1,33.83,36.0,1408.0,250.0,702,251,5,222500.0,0.3575498575498576
-118.1,33.82,36.0,2422.0,420.0,1193,421,5,225700.0,0.3528918692372171
-118.1,33.82,36.0,1946.0,346.0,871,336,5,254800.0,0.3857634902411022
-118.1,33.82,36.0,1930.0,354.0,915,328,5,244400.0,0.3584699453551913
-118.1,33.81,36.0,856.0,146.0,451,164,5,246000.0,0.36363636363636365
-118.1,33.81,36.0,1962.0,325.0,786,315,6,239600.0,0.40076335877862596
-118.1,33.8,37.0,1814.0,329.0,850,328,5,240800.0,0.38588235294117645
-118.1,33.79,36.0,3359.0,596.0,1522,565,5,249400.0,0.3712220762155059
-118.1,33.79,35.0,2370.0,379.0,996,380,6,287200.0,0.3815261044176707
-118.1,33.78,35.0,4466.0,740.0,2134,743,6,251800.0,0.34817244611059045
-118.1,33.74,37.0,997.0,262.0,531,282,5,400000.0,0.5310734463276836
-118.1,33.74,33.0,2119.0,524.0,872,465,5,495500.0,0.533256880733945
-118.1,33.74,32.0,2035.0,520.0,934,512,4,500001.0,0.5481798715203426
-118.1,33.74,31.0,1310.0,342.0,563,310,5,457100.0,0.5506216696269982
-118.11,34.19,50.0,1430.0,186.0,620,201,10,483300.0,0.3241935483870968
-118.11,34.18,52.0,3571.0,510.0,1434,490,6,376000.0,0.3417015341701534
-118.11,34.17,50.0,3374.0,598.0,1484,569,5,261600.0,0.3834231805929919
-118.11,34.17,46.0,2837.0,592.0,1453,549,3,234600.0,0.3778389538885065
-118.11,34.16,52.0,3158.0,459.0,1229,444,5,325600.0,0.36126932465419037
-118.11,34.16,52.0,2489.0,437.0,1101,438,4,320300.0,0.3978201634877384
-118.11,34.15,40.0,1950.0,509.0,1038,438,3,196100.0,0.42196531791907516
-118.11,34.15,26.0,2193.0,558.0,1186,559,4,184100.0,0.47133220910623946
-118.11,34.14,52.0,2401.0,332.0,810,308,6,358700.0,0.3802469135802469
-118.11,34.14,44.0,3298.0,615.0,1417,643,4,434800.0,0.4537755822159492
-118.11,34.12,52.0,2954.0,371.0,1152,347,12,500001.0,0.3012152777777778
-118.11,34.11,50.0,2131.0,294.0,753,284,7,352200.0,0.37715803452855245
-118.11,34.1,49.0,2812.0,478.0,1329,490,5,292900.0,0.3686982693754703
-118.11,34.1,44.0,2012.0,435.0,1454,456,3,226600.0,0.31361760660247595
-118.11,34.1,20.0,3090.0,802.0,2109,738,3,192500.0,0.34992887624466573
-118.11,34.08,45.0,1106.0,226.0,779,205,5,244800.0,0.2631578947368421
-118.11,34.08,42.0,3172.0,644.0,1829,642,3,243200.0,0.35101148168398033
-118.11,34.08,30.0,2350.0,472.0,945,467,3,201000.0,0.49417989417989416
-118.11,34.07,46.0,1130.0,229.0,698,209,5,244400.0,0.2994269340974212
-118.11,34.07,19.0,3215.0,907.0,3072,870,2,202300.0,0.283203125
-118.11,34.06,32.0,1273.0,344.0,1148,368,2,214700.0,0.3205574912891986
-118.11,34.06,30.0,1547.0,436.0,1700,410,3,187500.0,0.2411764705882353
-118.11,34.06,18.0,2609.0,721.0,2221,703,2,192300.0,0.3165240882485367
-118.11,34.06,16.0,2416.0,565.0,1750,514,3,163700.0,0.2937142857142857
-118.11,34.06,14.0,2628.0,668.0,2208,574,3,160300.0,0.259963768115942
-118.11,34.05,23.0,3436.0,565.0,1729,529,6,266700.0,0.3059572006940428
-118.11,34.04,28.0,3913.0,696.0,2264,697,5,258000.0,0.30786219081272087
-118.11,34.02,40.0,1727.0,309.0,932,313,4,210200.0,0.33583690987124465
-118.11,34.01,43.0,1539.0,386.0,1122,377,2,196000.0,0.3360071301247772
-118.11,34.01,41.0,815.0,252.0,775,231,2,190000.0,0.29806451612903223
-118.11,34.01,22.0,1141.0,332.0,1189,321,2,162500.0,0.26997476871320436
-118.11,34.0,38.0,2573.0,484.0,1568,459,3,193700.0,0.2927295918367347
-118.11,34.0,24.0,2403.0,590.0,2103,547,3,193800.0,0.2601046124583928
-118.11,33.98,36.0,446.0,108.0,410,117,3,147200.0,0.28536585365853656
-118.11,33.97,33.0,2125.0,500.0,1672,476,4,166600.0,0.284688995215311
-118.11,33.96,29.0,2784.0,582.0,1278,550,4,261600.0,0.4303599374021909
-118.11,33.95,36.0,2049.0,334.0,1105,363,5,261300.0,0.32850678733031674
-118.11,33.95,34.0,2319.0,334.0,941,356,6,452300.0,0.3783209351753454
-118.11,33.95,34.0,1723.0,279.0,617,252,7,400000.0,0.40842787682333875
-118.11,33.94,37.0,1434.0,262.0,786,256,4,244900.0,0.3256997455470738
-118.11,33.94,36.0,1949.0,319.0,909,325,5,296600.0,0.35753575357535755
-118.11,33.94,32.0,2098.0,378.0,1036,385,5,255400.0,0.3716216216216216
-118.11,33.93,35.0,2670.0,493.0,1196,488,4,283500.0,0.4080267558528428
-118.11,33.93,17.0,1205.0,347.0,736,342,3,162500.0,0.46467391304347827
-118.11,33.92,34.0,1414.0,263.0,983,264,4,156600.0,0.2685656154628688
-118.11,33.92,32.0,1016.0,190.0,729,177,4,151300.0,0.24279835390946503
-118.11,33.91,36.0,1088.0,231.0,617,211,4,193100.0,0.3419773095623987
-118.11,33.91,29.0,889.0,166.0,597,163,5,186700.0,0.2730318257956449
-118.11,33.91,22.0,1981.0,472.0,1231,457,4,153700.0,0.37124289195775795
-118.11,33.9,36.0,1347.0,278.0,748,278,5,183100.0,0.3716577540106952
-118.11,33.9,35.0,2604.0,495.0,1465,470,4,184600.0,0.32081911262798635
-118.11,33.9,35.0,1323.0,269.0,1084,240,5,178000.0,0.22140221402214022
-118.11,33.9,26.0,4173.0,893.0,2471,863,4,196000.0,0.349251315256981
-118.11,33.89,35.0,1139.0,197.0,772,233,4,204700.0,0.3018134715025907
-118.11,33.88,35.0,1623.0,304.0,868,272,4,276000.0,0.31336405529953915
-118.11,33.88,19.0,3203.0,708.0,1761,667,4,239700.0,0.3787620670073822
-118.11,33.87,33.0,1379.0,254.0,795,297,5,231800.0,0.37358490566037733
-118.11,33.86,35.0,1255.0,252.0,685,279,4,226900.0,0.4072992700729927
-118.11,33.85,36.0,887.0,163.0,482,157,4,219500.0,0.3257261410788382
-118.11,33.85,36.0,2418.0,389.0,1138,387,5,216300.0,0.3400702987697715
-118.11,33.84,37.0,1588.0,272.0,692,245,5,220300.0,0.3540462427745665
-118.11,33.84,36.0,1756.0,297.0,798,287,6,218300.0,0.35964912280701755
-118.11,33.84,36.0,1523.0,263.0,717,278,5,218900.0,0.3877266387726639
-118.11,33.84,36.0,1463.0,257.0,722,260,5,226300.0,0.3601108033240997
-118.11,33.84,36.0,1074.0,188.0,496,196,5,217400.0,0.3951612903225806
-118.11,33.83,37.0,1249.0,202.0,517,189,4,223100.0,0.3655705996131528
-118.11,33.83,36.0,1784.0,303.0,964,299,4,220900.0,0.31016597510373445
-118.11,33.83,36.0,1726.0,287.0,820,288,6,218100.0,0.35121951219512193
-118.11,33.83,36.0,1462.0,233.0,664,220,5,225300.0,0.3313253012048193
-118.11,33.82,37.0,1987.0,347.0,1095,357,4,232800.0,0.32602739726027397
-118.11,33.82,37.0,1756.0,345.0,836,335,4,218200.0,0.4007177033492823
-118.11,33.82,36.0,1999.0,390.0,887,379,4,221900.0,0.42728297632469
-118.11,33.82,36.0,1742.0,340.0,857,341,5,218200.0,0.39789964994165694
-118.11,33.81,37.0,1694.0,280.0,776,271,6,257900.0,0.3492268041237113
-118.11,33.81,36.0,1252.0,209.0,558,214,4,235600.0,0.3835125448028674
-118.11,33.8,36.0,1837.0,319.0,810,305,4,235000.0,0.3765432098765432
-118.11,33.8,36.0,1680.0,291.0,744,280,5,244800.0,0.3763440860215054
-118.11,33.8,35.0,1034.0,180.0,444,177,5,231600.0,0.39864864864864863
-118.11,33.79,36.0,2223.0,370.0,1039,370,6,257000.0,0.35611164581328203
-118.11,33.79,36.0,1993.0,354.0,884,337,6,244900.0,0.38122171945701355
-118.11,33.78,16.0,3985.0,567.0,1327,564,8,500001.0,0.4250188394875659
-118.11,33.77,15.0,9103.0,1847.0,3333,1712,5,367300.0,0.5136513651365137
-118.11,33.75,24.0,1608.0,314.0,592,314,5,390500.0,0.5304054054054054
-118.11,33.75,15.0,2569.0,812.0,785,477,5,346400.0,0.6076433121019108
-118.11,33.74,43.0,1222.0,303.0,565,309,5,500001.0,0.5469026548672566
-118.11,33.73,32.0,1258.0,333.0,645,334,5,500001.0,0.517829457364341
-118.12,34.71,46.0,40.0,10.0,14,7,1,225000.0,0.5
-118.12,34.71,26.0,4230.0,823.0,2789,793,3,104000.0,0.2843313015417712
-118.12,34.7,7.0,4915.0,885.0,2833,874,4,130000.0,0.308506883162725
-118.12,34.69,27.0,3019.0,501.0,1580,523,4,113500.0,0.3310126582278481
-118.12,34.69,17.0,2479.0,390.0,1219,363,5,125700.0,0.2977850697292863
-118.12,34.68,12.0,5319.0,875.0,2439,779,5,131500.0,0.3193931939319393
-118.12,34.6,33.0,2189.0,497.0,1459,443,2,94500.0,0.3036326250856751
-118.12,34.58,13.0,2614.0,650.0,1949,537,2,102600.0,0.2755259107234479
-118.12,34.56,5.0,6446.0,1154.0,3427,1104,4,148500.0,0.3221476510067114
-118.12,34.23,52.0,433.0,69.0,147,53,4,162500.0,0.36054421768707484
-118.12,34.19,52.0,2405.0,299.0,970,319,9,444100.0,0.3288659793814433
-118.12,34.18,47.0,2344.0,513.0,1537,481,3,230600.0,0.3129472999349382
-118.12,34.18,44.0,2357.0,342.0,891,337,6,352700.0,0.3782267115600449
-118.12,34.17,52.0,2948.0,542.0,1363,495,5,287900.0,0.3631694790902421
-118.12,34.17,52.0,2166.0,483.0,1308,467,3,222600.0,0.3570336391437309
-118.12,34.17,52.0,1835.0,330.0,777,317,4,315400.0,0.40797940797940796
-118.12,34.17,37.0,2705.0,676.0,1551,608,2,225000.0,0.39200515796260477
-118.12,34.15,35.0,1760.0,447.0,984,384,3,198200.0,0.3902439024390244
-118.12,34.14,52.0,2337.0,352.0,981,328,6,490400.0,0.3343527013251784
-118.12,34.14,25.0,3420.0,977.0,1718,947,3,217900.0,0.5512223515715948
-118.12,34.13,52.0,2935.0,341.0,975,327,12,500001.0,0.3353846153846154
-118.12,34.12,52.0,2907.0,317.0,956,279,15,500001.0,0.2918410041841004
-118.12,34.11,52.0,2787.0,353.0,1057,364,10,500001.0,0.3443708609271523
-118.12,34.11,48.0,2124.0,319.0,785,319,5,359600.0,0.4063694267515924
-118.12,34.1,49.0,2057.0,430.0,1103,414,4,282600.0,0.37533998186763373
-118.12,34.1,34.0,2918.0,555.0,1435,568,4,306300.0,0.39581881533101043
-118.12,34.09,25.0,4870.0,1371.0,3518,1296,3,188400.0,0.36839113132461626
-118.12,34.09,25.0,3603.0,1003.0,2719,913,3,208000.0,0.33578521515262966
-118.12,34.08,52.0,1437.0,290.0,980,282,5,245700.0,0.28775510204081634
-118.12,34.08,36.0,2433.0,585.0,1565,563,3,234900.0,0.3597444089456869
-118.12,34.08,35.0,2248.0,615.0,1762,622,3,253900.0,0.3530079455164586
-118.12,34.07,45.0,1770.0,423.0,1410,389,3,212500.0,0.27588652482269505
-118.12,34.07,43.0,1050.0,252.0,820,244,2,215600.0,0.2975609756097561
-118.12,34.06,25.0,1526.0,388.0,1304,378,3,214700.0,0.2898773006134969
-118.12,34.06,25.0,1137.0,293.0,800,281,2,233300.0,0.35125
-118.12,34.06,23.0,1190.0,347.0,965,327,2,211800.0,0.338860103626943
-118.12,34.06,17.0,5137.0,1614.0,4945,1535,2,181600.0,0.3104145601617796
-118.12,34.05,32.0,3775.0,786.0,2416,792,4,247600.0,0.32781456953642385
-118.12,34.04,35.0,1064.0,203.0,608,201,4,246900.0,0.3305921052631579
-118.12,34.04,35.0,1038.0,209.0,598,190,6,254900.0,0.3177257525083612
-118.12,34.04,34.0,2103.0,427.0,1355,434,5,235300.0,0.3202952029520295
-118.12,34.03,20.0,2595.0,428.0,1751,479,6,308000.0,0.2735579668760708
-118.12,34.02,36.0,1595.0,383.0,1105,359,2,205600.0,0.3248868778280543
-118.12,34.02,25.0,2655.0,558.0,1466,525,3,265800.0,0.3581173260572988
-118.12,34.01,40.0,1417.0,338.0,1068,331,2,164600.0,0.3099250936329588
-118.12,34.01,33.0,1956.0,478.0,1472,464,2,166300.0,0.31521739130434784
-118.12,34.0,31.0,3281.0,768.0,2385,733,3,173800.0,0.30733752620545074
-118.12,33.99,24.0,1705.0,479.0,2037,459,2,137500.0,0.22533136966126657
-118.12,33.98,44.0,932.0,179.0,717,180,4,178100.0,0.2510460251046025
-118.12,33.97,35.0,708.0,145.0,471,153,3,197400.0,0.3248407643312102
-118.12,33.97,33.0,3099.0,839.0,2025,750,3,191100.0,0.37037037037037035
-118.12,33.96,38.0,2105.0,348.0,956,350,4,246000.0,0.36610878661087864
-118.12,33.96,38.0,1301.0,264.0,877,275,5,191300.0,0.31356898517673887
-118.12,33.96,36.0,1426.0,235.0,698,240,5,267300.0,0.3438395415472779
-118.12,33.96,34.0,2863.0,451.0,1243,466,6,297200.0,0.37489943684633953
-118.12,33.95,36.0,2752.0,459.0,1211,452,5,269800.0,0.37324525185796864
-118.12,33.95,35.0,1604.0,280.0,802,280,6,291000.0,0.3491271820448878
-118.12,33.94,35.0,1813.0,313.0,825,316,5,323800.0,0.38303030303030305
-118.12,33.94,33.0,2206.0,393.0,973,364,5,283000.0,0.37410071942446044
-118.12,33.94,31.0,2210.0,519.0,1047,472,3,271300.0,0.45081184336198665
-118.12,33.93,27.0,580.0,143.0,466,133,3,187500.0,0.2854077253218884
-118.12,33.92,27.0,6336.0,1628.0,4673,1505,3,183700.0,0.32206291461587844
-118.12,33.91,36.0,2053.0,386.0,1023,394,3,216600.0,0.38514173998044965
-118.12,33.91,36.0,1432.0,265.0,749,261,4,207400.0,0.3484646194926569
-118.12,33.91,35.0,620.0,122.0,381,124,4,183900.0,0.32545931758530183
-118.12,33.91,35.0,1518.0,279.0,857,251,4,197500.0,0.2928821470245041
-118.12,33.91,34.0,682.0,132.0,491,144,5,173800.0,0.29327902240325865
-118.12,33.89,29.0,2666.0,848.0,2030,781,3,180900.0,0.3847290640394089
-118.12,33.89,22.0,6876.0,1960.0,5162,1879,3,170800.0,0.3640061991476172
-118.12,33.88,40.0,2344.0,571.0,1305,544,3,191900.0,0.4168582375478927
-118.12,33.88,36.0,1083.0,218.0,557,210,3,218400.0,0.3770197486535009
-118.12,33.88,25.0,1768.0,559.0,983,488,3,243800.0,0.49643947100712105
-118.12,33.87,43.0,1633.0,355.0,837,350,3,188000.0,0.41816009557945044
-118.12,33.87,21.0,3764.0,1081.0,1919,977,3,156300.0,0.5091193329859302
-118.12,33.86,44.0,2663.0,511.0,1277,462,4,199500.0,0.3617854346123727
-118.12,33.86,34.0,2116.0,427.0,972,396,5,213600.0,0.4074074074074074
-118.12,33.85,37.0,2386.0,409.0,1101,399,5,218200.0,0.36239782016348776
-118.12,33.84,37.0,2706.0,462.0,1331,476,5,220000.0,0.35762584522915103
-118.12,33.84,37.0,2143.0,382.0,1047,377,4,216000.0,0.3600764087870105
-118.12,33.84,37.0,1242.0,221.0,565,213,4,215800.0,0.3769911504424779
-118.12,33.83,45.0,1734.0,331.0,797,293,5,222800.0,0.36762860727728985
-118.12,33.83,44.0,1712.0,314.0,691,293,4,221300.0,0.4240231548480463
-118.12,33.82,43.0,1544.0,286.0,701,298,4,226000.0,0.42510699001426533
-118.12,33.82,42.0,1493.0,277.0,671,267,3,224500.0,0.3979135618479881
-118.12,33.81,36.0,2565.0,458.0,1155,443,5,224600.0,0.38354978354978353
-118.12,33.81,36.0,1665.0,291.0,721,294,5,250700.0,0.4077669902912621
-118.12,33.8,36.0,1257.0,205.0,530,211,5,251400.0,0.39811320754716983
-118.12,33.8,35.0,1835.0,435.0,774,418,3,256300.0,0.5400516795865633
-118.12,33.79,43.0,1471.0,301.0,767,311,4,232400.0,0.40547588005215124
-118.12,33.79,41.0,1762.0,314.0,738,300,4,240700.0,0.4065040650406504
-118.12,33.76,45.0,3035.0,516.0,1127,527,7,500001.0,0.4676131322094055
-118.12,33.76,43.0,3070.0,668.0,1240,646,4,461500.0,0.5209677419354839
-118.12,33.75,47.0,3330.0,569.0,1220,557,7,500001.0,0.4565573770491803
-118.12,33.75,41.0,2072.0,491.0,742,414,4,500001.0,0.5579514824797843
-118.13,34.7,34.0,1943.0,500.0,1078,446,1,93800.0,0.4137291280148423
-118.13,34.69,34.0,2156.0,397.0,1269,388,3,96800.0,0.30575256107171
-118.13,34.69,32.0,3670.0,765.0,1986,673,4,108800.0,0.3388721047331319
-118.13,34.68,28.0,718.0,124.0,347,121,4,102600.0,0.34870317002881845
-118.13,34.58,29.0,2370.0,475.0,1746,483,4,113500.0,0.2766323024054983
-118.13,34.44,10.0,2726.0,465.0,1773,459,5,319100.0,0.25888324873096447
-118.13,34.21,36.0,1449.0,235.0,621,210,6,274100.0,0.33816425120772947
-118.13,34.2,46.0,2676.0,427.0,1022,395,6,295500.0,0.38649706457925637
-118.13,34.2,46.0,1271.0,236.0,573,210,5,240200.0,0.36649214659685864
-118.13,34.2,45.0,1213.0,206.0,529,231,6,234000.0,0.43667296786389415
-118.13,34.19,48.0,2539.0,425.0,930,364,5,303900.0,0.3913978494623656
-118.13,34.19,43.0,1621.0,365.0,1015,329,3,242200.0,0.32413793103448274
-118.13,34.19,42.0,2203.0,412.0,1012,377,4,234000.0,0.3725296442687747
-118.13,34.18,52.0,3094.0,519.0,1309,488,6,310900.0,0.372803666921314
-118.13,34.17,49.0,1962.0,435.0,1329,457,3,200000.0,0.3438675696012039
-118.13,34.16,36.0,2162.0,658.0,1337,590,2,176700.0,0.4412864622288706
-118.13,34.16,33.0,2682.0,716.0,2050,692,2,169500.0,0.3375609756097561
-118.13,34.15,9.0,2099.0,625.0,1252,554,3,173100.0,0.4424920127795527
-118.13,34.15,18.0,1665.0,477.0,1095,390,3,155600.0,0.3561643835616438
-118.13,34.14,29.0,3559.0,1034.0,1658,965,3,163900.0,0.5820265379975874
